Genus,Species name ,Family,Phyllum,Nutrition type,Growth pattern,Substrate,Use,Date,Longitude,Latitude,Site
Bovista,pusilla,Agaricaceae,Basidiomycota,NM,grouped,soil,edible,2013-09-09,99.291817,25.251467,Baoshan
Bovista,pusilla,Agaricaceae,Basidiomycota,NM,grouped,soil,edible,2013-09-14,99.291817,25.251467,Baoshan
Bovista,pusilla,Agaricaceae,Basidiomycota,NM,grouped,soil,edible,2013-09-14,99.291817,25.251467,Baoshan
Bovista,pusilla,Agaricaceae,Basidiomycota,NM,solitary,soil,edible,2013-09-19,99.29385,25.260833,Baoshan
Bovista,pusilla,Agaricaceae,Basidiomycota,NM,grouped,soil,edible,2013-09-24,99.291817,25.251467,Baoshan
Bovista,pusilla,Agaricaceae,Basidiomycota,NM,grouped,soil,edible,2013-09-24,99.291817,25.251467,Baoshan
Calocera,cornea,Dacrymycetaceae,Basidiomycota,NM,grouped,wood,unknown,2014-08-26,99.30505,25.267117,Baoshan
Calostoma,sp. 1,Calostomataceae,Basidiomycota,ECM,grouped,soil,unknown,2014-08-14,99.30505,25.267117,Baoshan
Calostoma,sp. 1,Calostomataceae,Basidiomycota,ECM,grouped,soil,unknown,2014-08-20,99.30505,25.267117,Baoshan
Calostoma,sp. 1,Calostomataceae,Basidiomycota,ECM,grouped,soil,unknown,2014-08-26,99.30385,25.27335,Baoshan
Calostoma,sp. 1,Calostomataceae,Basidiomycota,ECM,grouped,soil,unknown,2014-09-16,99.303533,25.27325,Baoshan
Calostoma,sp. 1,Calostomataceae,Basidiomycota,ECM,grouped,soil,unknown,2014-09-07,99.303533,25.27325,Baoshan
Calostoma,sp. 1,Calostomataceae,Basidiomycota,ECM,grouped,soil,unknown,2014-09-07,99.30505,25.267117,Baoshan
Calostoma,sp. 1,Calostomataceae,Basidiomycota,ECM,grouped,moss,unknown,2014-10-03,99.30505,25.267117,Baoshan
Calostoma,sp. 1,Calostomataceae,Basidiomycota,ECM,grouped,soil,unknown,2013-09-10,99.30505,25.267117,Baoshan
Cantharellus,cibarius,Cantharellaceae,Basidiomycota,ECM,grouped,soil,edible,2014-08-18,99.302217,25.2735,Baoshan
Cantharellus,cibarius,Cantharellaceae,Basidiomycota,ECM,scattered,soil,edible,2014-09-07,99.303533,25.27325,Baoshan
Cantharellus,cibarius,Cantharellaceae,Basidiomycota,ECM,grouped,soil,edible,2014-09-15,99.302217,25.2735,Baoshan
Cantharellus,cibarius,Cantharellaceae,Basidiomycota,ECM,solitary,soil,edible,2014-09-15,99.302217,25.2735,Baoshan
Cantharellus,cibarius,Cantharellaceae,Basidiomycota,ECM,grouped,soil,edible,2014-09-22,99.302217,25.2735,Baoshan
Cantharellus,cibarius,Cantharellaceae,Basidiomycota,ECM,solitary,soil,edible,2014-09-29,99.302217,25.2735,Baoshan
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,ECM,solitary,soil,inedible,2014-07-14,99.293367,25.255817,Baoshan
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,ECM,solitary,soil,inedible,2014-07-14,99.30505,25.267117,Baoshan
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,ECM,solitary,soil,inedible,2014-08-15,99.29265,25.248983,Baoshan
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,ECM,solitary,soil,inedible,2014-08-26,99.293367,25.255817,Baoshan
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,ECM,solitary,soil,inedible,2014-08-27,99.293367,25.255817,Baoshan
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,ECM,solitary,soil,inedible,2014-09-01,99.293417,25.259433,Baoshan
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,ECM,solitary,litters,inedible,2014-09-08,99.293367,25.255817,Baoshan
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,ECM,solitary,litters,inedible,2014-09-08,99.293367,25.255817,Baoshan
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,ECM,solitary,litters,inedible,2014-09-09,99.29265,25.248983,Baoshan
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,ECM,solitary,soil,inedible,2014-09-17,99.293417,25.259433,Baoshan
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,ECM,scattered,soil,inedible,2014-09-24,99.29265,25.248983,Baoshan
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,ECM,solitary,soil,inedible,2014-08-15,99.30505,25.267117,Baoshan
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,ECM,solitary,soil,inedible,2014-10-04,99.293367,25.255817,Baoshan
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,ECM,scattered,litters,inedible,2013-07-22,99.293367,25.255817,Baoshan
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,ECM,solitary,soil,inedible,2013-07-25,99.30505,25.267117,Baoshan
Chroogomphus,tomentosus,Gomphidiaceae,Basidiomycota,ECM,solitary,litters,inedible,2013-09-09,99.293367,25.255817,Baoshan
Clavaria,amoena,Clavariaceae,Basidiomycota,NM,solitary,soil,inedible,2013-09-25,99.30505,25.267117,Baoshan
Clavicorona,pyxidata,Auriscalpiaceae,Basidiomycota,NM,grouped,wood,inedible,2014-09-01,99.29265,25.248983,Baoshan
Clavulina,caralloides,Clavulinaceae,Basidiomycota,ECM,grouped,litters,inedible,2013-08-18,99.299017,25.27535,Baoshan
Clavulina,rugosa,Clavulinaceae,Basidiomycota,ECM,grouped,litters,inedible,2013-09-10,99.300283,25.265783,Baoshan
Clitocybe,ditopa,Tricholomataceae,Basidiomycota,NM,solitary,soil,inedible,2014-07-14,99.293367,25.255817,Baoshan
Clitocybe,ditopa,Tricholomataceae,Basidiomycota,NM,grouped,soil,inedible,2013-07-11,99.29265,25.248983,Baoshan
Clitocybe,ditopa,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2013-07-25,99.30505,25.267117,Baoshan
Clitocybe,ditopa,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2013-07-25,99.29265,25.248983,Baoshan
Clitocybe,ditopa,Tricholomataceae,Basidiomycota,NM,grouped,soil,inedible,2013-07-31,99.30505,25.267117,Baoshan
Clitocybe,ditopa,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2013-08-07,99.29265,25.248983,Baoshan
Clitocybe,ditopa,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2013-08-13,99.291817,25.251467,Baoshan
Clitocybe,ditopa,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2013-07-25,99.29265,25.248983,Baoshan
Clitocybe,agrestis,Tricholomataceae,Basidiomycota,NM,grouped,soil,inedible,2013-07-06,99.291817,25.251467,Baoshan
Clitocybe,agrestis,Tricholomataceae,Basidiomycota,NM,grouped,soil,inedible,2013-07-11,99.291817,25.251467,Baoshan
Clitocybe,agrestis,Tricholomataceae,Basidiomycota,NM,grouped,soil,inedible,2013-07-25,99.291817,25.251467,Baoshan
Clitocybe,agrestis,Tricholomataceae,Basidiomycota,NM,grouped,soil,inedible,2013-09-14,99.291817,25.251467,Baoshan
Clitocybe,agrestis,Tricholomataceae,Basidiomycota,NM,grouped,soil,inedible,2013-07-31,99.291817,25.251467,Baoshan
Clitocybe,agrestis,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2013-08-06,99.29265,25.248983,Baoshan
Clitocybe,clavipes,Tricholomataceae,Basidiomycota,NM,scattered,soil,inedible,2014-07-16,99.299017,25.27535,Baoshan
Clitocybe,clavipes,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2014-07-21,99.299017,25.27535,Baoshan
Clitocybe,fragrans,Tricholomataceae,Basidiomycota,NM,scattered,soil,inedible,2014-07-20,99.291817,25.251467,Baoshan
Clitocybe,fragrans,Tricholomataceae,Basidiomycota,NM,scattered,soil,inedible,2014-08-21,99.289367,25.258117,Baoshan
Clitocybe,fragrans,Tricholomataceae,Basidiomycota,NM,grouped,soil,inedible,2014-08-27,99.291817,25.251467,Baoshan
Clitocybe,fragrans,Tricholomataceae,Basidiomycota,NM,grouped,soil,inedible,2014-09-01,99.291817,25.251467,Baoshan
Clitocybe,fragrans,Tricholomataceae,Basidiomycota,NM,grouped,soil,inedible,2014-09-08,99.291817,25.251467,Baoshan
Clitocybe,fragrans,Tricholomataceae,Basidiomycota,NM,grouped,soil,inedible,2014-09-08,99.291817,25.251467,Baoshan
Clitocybe,fragrans,Tricholomataceae,Basidiomycota,NM,grouped,soil,inedible,2014-09-17,99.291817,25.251467,Baoshan
Clitocybe,fragrans,Tricholomataceae,Basidiomycota,NM,grouped,soil,inedible,2014-07-20,99.293367,25.255817,Baoshan
Clitocybe,gibba,Tricholomataceae,Basidiomycota,NM,grouped,litters,edible,2014-07-20,99.299017,25.27535,Baoshan
Clitocybe,gibba,Tricholomataceae,Basidiomycota,NM,grouped,litters,edible,2014-07-21,99.300283,25.265783,Baoshan
Clitocybe,gibba,Tricholomataceae,Basidiomycota,NM,grouped,litters,edible,2014-08-15,99.293417,25.259433,Baoshan
Clitocybe,gibba,Tricholomataceae,Basidiomycota,NM,scattered,litters,edible,2014-08-18,99.293367,25.255817,Baoshan
Clitocybe,gibba,Tricholomataceae,Basidiomycota,NM,grouped,litters,edible,2014-09-02,99.293417,25.259433,Baoshan
Clitocybe,gibba,Tricholomataceae,Basidiomycota,NM,grouped,soil,edible,2014-07-20,99.290417,25.2478,Baoshan
Clitocybe,gibba,Tricholomataceae,Basidiomycota,NM,scattered,litters,edible,2014-08-15,99.29265,25.248983,Baoshan
Clitocybe,gibba,Tricholomataceae,Basidiomycota,NM,scattered,litters,edible,2014-08-15,99.30505,25.267117,Baoshan
Clitocybe,gibba,Tricholomataceae,Basidiomycota,NM,grouped,soil,edible,2014-08-21,99.293417,25.259433,Baoshan
Clitocybe,gibba,Tricholomataceae,Basidiomycota,NM,scattered,soil,edible,2013-07-01,99.30505,25.267117,Baoshan
Clitocybe,gibba,Tricholomataceae,Basidiomycota,NM,grouped,litters,edible,2013-07-02,99.30505,25.267117,Baoshan
Clitocybe,gibba,Tricholomataceae,Basidiomycota,NM,grouped,litters,edible,2013-07-06,99.293367,25.255817,Baoshan
Clitocybe,gibba,Tricholomataceae,Basidiomycota,NM,solitary,litters,edible,2013-07-08,99.29265,25.248983,Baoshan
Clitocybe,gibba,Tricholomataceae,Basidiomycota,NM,grouped,litters,edible,2013-07-11,99.29265,25.248983,Baoshan
Clitocybe,gibba,Tricholomataceae,Basidiomycota,NM,solitary,litters,edible,2013-07-12,99.30505,25.267117,Baoshan
Clitocybe,gibba,Tricholomataceae,Basidiomycota,NM,grouped,litters,edible,2013-07-22,99.29265,25.248983,Baoshan
Clitocybe,gibba,Tricholomataceae,Basidiomycota,NM,scattered,litters,edible,2013-07-25,99.291817,25.251467,Baoshan
Clitocybe,gibba,Tricholomataceae,Basidiomycota,NM,solitary,litters,edible,2013-08-10,99.29265,25.248983,Baoshan
Clitopilus,sp. 1,Entolomataceae,Basidiomycota,NM,grouped,soil,unknown,2014-09-02,99.300283,25.265783,Baoshan
Collybia, dryophila,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2013-07-22,99.293367,25.255817,Baoshan
Collybia, dryophila,Tricholomataceae,Basidiomycota,NM,solitary,litters,inedible,2013-07-24,99.29265,25.248983,Baoshan
Collybia, dryophila,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2014-07-14,99.293367,25.255817,Baoshan
Collybia, dryophila,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2014-08-21,99.299017,25.27535,Baoshan
Collybia, dryophila,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2014-09-01,99.293367,25.255817,Baoshan
Collybia, dryophila,Tricholomataceae,Basidiomycota,NM,solitary,litters,inedible,2014-09-07,99.29265,25.248983,Baoshan
Collybia, dryophila,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2014-09-08,99.293367,25.255817,Baoshan
Collybia, dryophila,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2014-09-15,99.299017,25.27535,Baoshan
Collybia, dryophila,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2014-09-17,99.293367,25.255817,Baoshan
Collybia, dryophila,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2014-09-24,99.299017,25.27535,Baoshan
Collybia, dryophila,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2014-09-29,99.29265,25.248983,Baoshan
Collybia, dryophila,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2014-10-01,99.299017,25.27535,Baoshan
Collybia, dryophila,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2014-10-03,99.29265,25.248983,Baoshan
Collybia, dryophila,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2014-09-24,99.29265,25.248983,Baoshan
Collybia, dryophila,Tricholomataceae,Basidiomycota,NM,scattered,litters,inedible,2014-09-22,99.29265,25.248983,Baoshan
Collybia, dryophila,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2013-08-06,99.293367,25.255817,Baoshan
Collybia, dryophila,Tricholomataceae,Basidiomycota,NM,grouped,soil,inedible,2013-09-19,99.299017,25.27535,Baoshan
Collybia, dryophila,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2013-09-24,99.30505,25.267117,Baoshan
Collybia, dryophila,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2013-09-29,99.299017,25.27535,Baoshan
Collybia, dryophila,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2013-08-06,99.29265,25.248983,Baoshan
Collybia, fodiens,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2014-08-25,99.299017,25.27535,Baoshan
Collybia, kauffmanii,Tricholomataceae,Basidiomycota,NM,scattered,litters,inedible,2013-07-29,99.30505,25.267117,Baoshan
Collybia, kauffmanii,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2013-08-06,99.293367,25.255817,Baoshan
Collybia, kauffmanii,Tricholomataceae,Basidiomycota,NM,solitary,litters,inedible,2013-08-07,99.291817,25.251467,Baoshan
Collybia, kauffmanii,Tricholomataceae,Basidiomycota,NM,scattered,litters,inedible,2013-08-07,99.30505,25.267117,Baoshan
Collybia, kauffmanii,Tricholomataceae,Basidiomycota,NM,scattered,litters,inedible,2013-08-09,99.299017,25.27535,Baoshan
Collybia, kauffmanii,Tricholomataceae,Basidiomycota,NM,solitary,litters,inedible,2013-08-18,99.299017,25.27535,Baoshan
Collybia, kauffmanii,Tricholomataceae,Basidiomycota,NM,solitary,litters,inedible,2013-09-10,99.300283,25.265783,Baoshan
Collybia, kauffmanii,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2013-09-24,99.299017,25.27535,Baoshan
Collybia,aquosa,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2014-07-16,99.293367,25.255817,Baoshan
Collybia,aquosa,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2013-07-06,99.29265,25.248983,Baoshan
Collybia,aquosa,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2013-07-06,99.299017,25.27535,Baoshan
Collybia,ocior,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2013-07-31,99.293367,25.255817,Baoshan
Collybia,ocior,Tricholomataceae,Basidiomycota,NM,solitary,litters,inedible,2013-08-17,99.30505,25.267117,Baoshan
Collybia,ocior,Tricholomataceae,Basidiomycota,NM,solitary,litters,inedible,2013-08-31,99.30505,25.267117,Baoshan
Collybia,ocior,Tricholomataceae,Basidiomycota,NM,solitary,soil,inedible,2013-07-29,99.299017,25.27535,Baoshan
Collybia,peronata,Tricholomataceae,Basidiomycota,NM,solitary,wood,inedible,2013-07-01,99.290417,25.2478,Baoshan
Collybia,peronata,Tricholomataceae,Basidiomycota,NM,grouped,litters,inedible,2014-07-14,99.29265,25.248983,Baoshan
Collybia,peronata,Tricholomataceae,Basidiomycota,NM,solitary,soil,inedible,2013-07-21,99.300283,25.265783,Baoshan
Coltricia,cinnamomea,Hymenochaetaceae,Basidiomycota,ECM,scattered,soil,inedible,2014-08-14,99.299017,25.27535,Baoshan
Coltricia,cinnamomea,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2014-08-14,99.30505,25.267117,Baoshan
Coltricia,cinnamomea,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2014-08-26,99.30505,25.267117,Baoshan
Coltricia,cinnamomea,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2014-09-09,99.30385,25.27335,Baoshan
Coltricia,cinnamomea,Hymenochaetaceae,Basidiomycota,ECM,scattered,soil,inedible,2014-09-09,99.299017,25.27535,Baoshan
Coltricia,cinnamomea,Hymenochaetaceae,Basidiomycota,ECM,solitary,soil,inedible,2014-09-23,99.299017,25.27535,Baoshan
Coltricia,cinnamomea,Hymenochaetaceae,Basidiomycota,ECM,scattered,soil,inedible,2014-08-25,99.30505,25.267117,Baoshan
Coltricia,cinnamomea,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2014-09-07,99.30385,25.27335,Baoshan
Coltricia,cinnamomea,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2013-07-29,99.30505,25.267117,Baoshan
Coltricia,cinnamomea,Hymenochaetaceae,Basidiomycota,ECM,scattered,soil,inedible,2013-08-07,99.30505,25.267117,Baoshan
Coltricia,cinnamomea,Hymenochaetaceae,Basidiomycota,ECM,grouped,litters,inedible,2013-08-09,99.30505,25.267117,Baoshan
Coltricia,cinnamomea,Hymenochaetaceae,Basidiomycota,ECM,solitary,soil,inedible,2013-08-18,99.299017,25.27535,Baoshan
Coltricia,cinnamomea,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2013-09-05,99.300283,25.265783,Baoshan
Coltricia,cinnamomea,Hymenochaetaceae,Basidiomycota,ECM,scattered,soil,inedible,2013-09-21,99.30505,25.267117,Baoshan
Coltricia,cinnamomea,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2013-09-26,99.30505,25.267117,Baoshan
Coltricia,montagnei,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2013-07-02,99.293367,25.255817,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2014-07-20,99.293367,25.255817,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,solitary,soil,inedible,2014-07-21,99.293367,25.255817,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,scattered,soil,inedible,2014-08-13,99.293367,25.255817,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,scattered,litters,inedible,2014-08-15,99.30505,25.267117,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2014-08-21,99.293367,25.255817,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2014-08-21,99.293367,25.255817,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2014-08-27,99.293367,25.255817,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2014-09-01,99.30505,25.267117,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2014-09-02,99.293367,25.255817,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2014-09-08,99.30505,25.267117,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2014-09-16,99.293367,25.255817,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2014-09-17,99.293367,25.255817,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2014-09-24,99.299017,25.27535,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2014-09-29,99.30505,25.267117,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,solitary,soil,inedible,2014-09-30,99.30505,25.267117,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2014-10-01,99.293367,25.255817,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2014-10-03,99.299017,25.27535,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2014-10-03,99.30505,25.267117,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2014-10-04,99.293417,25.259433,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2013-07-25,99.293367,25.255817,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2013-07-29,99.293367,25.255817,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,solitary,litters,inedible,2013-08-06,99.299017,25.27535,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2013-08-22,99.299017,25.27535,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2013-08-25,99.299017,25.27535,Baoshan
Coltricia,perennis,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2013-09-30,99.293367,25.255817,Baoshan
Coltricia,sp. 1,Hymenochaetaceae,Basidiomycota,ECM,grouped,soil,inedible,2013-07-29,99.299017,25.27535,Baoshan
Conocybe,tenera,Bolbitiaceae,Basidiomycota,NM,grouped,soil,unknown,2014-09-24,99.29385,25.260833,Baoshan
Conocybe,tenera,Bolbitiaceae,Basidiomycota,NM,solitary,soil,unknown,2013-08-10,99.29265,25.248983,Baoshan
Coprinus, lagopus,Agaricaceae,Basidiomycota,NM,solitary,soil,unknown,2014-07-08,99.288217,25.256633,Baoshan
Coprinus,fimetarius,Agaricaceae,Basidiomycota,NM,solitary,litters,unknown,2013-09-01,99.299017,25.27535,Baoshan
Cordyceps,militaris,Cordycipitaceae,Ascomycota,NM,solitary,insect,edible and medicinal,2014-07-21,99.30505,25.267117,Baoshan
Cordyceps,militaris,Cordycipitaceae,Ascomycota,NM,grouped,insect,edible and medicinal,2014-08-15,99.299017,25.27535,Baoshan
Cordyceps,militaris,Cordycipitaceae,Ascomycota,NM,grouped,insect,edible and medicinal,2014-08-18,99.293367,25.255817,Baoshan
Cordyceps,militaris,Cordycipitaceae,Ascomycota,NM,grouped,insect,edible and medicinal,2014-08-25,99.30505,25.267117,Baoshan
Cordyceps,militaris,Cordycipitaceae,Ascomycota,NM,grouped,insect,edible and medicinal,2014-08-27,99.30505,25.267117,Baoshan
Cordyceps,militaris,Cordycipitaceae,Ascomycota,NM,grouped,insect,edible and medicinal,2014-08-31,99.30505,25.267117,Baoshan
Cordyceps,militaris,Cordycipitaceae,Ascomycota,NM,grouped,insect,edible and medicinal,2014-09-01,99.293417,25.259433,Baoshan
Cordyceps,militaris,Cordycipitaceae,Ascomycota,NM,grouped,insect,edible and medicinal,2014-09-02,99.293417,25.259433,Baoshan
Cordyceps,militaris,Cordycipitaceae,Ascomycota,NM,grouped,insect,edible and medicinal,2014-09-09,99.30385,25.27335,Baoshan
Cordyceps,militaris,Cordycipitaceae,Ascomycota,NM,grouped,insect,edible and medicinal,2014-09-09,99.293367,25.255817,Baoshan
Cordyceps,militaris,Cordycipitaceae,Ascomycota,NM,grouped,insect,edible and medicinal,2014-07-20,99.293367,25.255817,Baoshan
Cordyceps,militaris,Cordycipitaceae,Ascomycota,NM,grouped,insect,edible and medicinal,2014-08-15,99.300283,25.265783,Baoshan
Cordyceps,militaris,Cordycipitaceae,Ascomycota,NM,solitary,insect,edible and medicinal,2014-09-22,99.30505,25.267117,Baoshan
Cordyceps,militaris,Cordycipitaceae,Ascomycota,NM,grouped,insect,edible and medicinal,2013-08-06,99.299017,25.27535,Baoshan
Cordyceps,militaris,Cordycipitaceae,Ascomycota,NM,grouped,insect,edible and medicinal,2013-08-15,99.300283,25.265783,Baoshan
Cordyceps,militaris,Cordycipitaceae,Ascomycota,NM,grouped,insect,edible and medicinal,2013-09-10,99.299017,25.27535,Baoshan
Cordyceps,militaris,Cordycipitaceae,Ascomycota,NM,grouped,insect,edible and medicinal,2013-09-20,99.293367,25.255817,Baoshan
