Genus,Species name ,Family,Phyllum,No. of individual ,Nutrition type,Growth pattern,Substrate,Use,Long term plot (y/n),Months active,Year,Date,Plot name,Longitude,Latitude,Site,Forest type,Dominant tree,Dominant tree,Dominant tree,Land Cover Type
Crepidotus,mollis,Inocybaceae,Basidiomycota,N+,,,Wood,NA,yes,June-September,2013,2013-07-18,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Crepidotus,mollis,Inocybaceae,Basidiomycota,2,,,Wood,NA,yes,June-September,2013,2013-08-18,MS214,100.479797,21.514442,Mengsong,old_growth_montane_tropical_rain_forest,Syzygium brachythyrsum Merrill & L. M. Perry,Xanthophyllum flavescens Roxburgh,,
Crepidotus,mollis,Inocybaceae,Basidiomycota,10,,,Wood,NA,yes,June-September,2013,2013-08-18,MS214,100.479797,21.514442,Mengsong,old_growth_montane_tropical_rain_forest,Syzygium brachythyrsum Merrill & L. M. Perry,Xanthophyllum flavescens Roxburgh,,
Crepidotus,mollis,Inocybaceae,Basidiomycota,N+,,,Wood,NA,yes,June-September,2014,2014-08-26,MS214,100.479797,21.514442,Mengsong,old_growth_montane_tropical_rain_forest,Syzygium brachythyrsum Merrill & L. M. Perry,Xanthophyllum flavescens Roxburgh,,
Crepidotus,mollis,Inocybaceae,Basidiomycota,N+,,,Wood,NA,yes,June-September,2014,2014-06-22,Tea_1,100.508833,21.504972,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis mekongensis A. Camus,,
Crepidotus,mollis,Inocybaceae,Basidiomycota,1,,,Wood,NA,yes,June-September,2014,2014-08-28,Tea_5,100.494444,21.499083,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis,,
Crepidotus,sp. 1,Inocybaceae,Basidiomycota,N+,,,Wood,NA,yes,June-September,2014,2014-06-24,Tea_1,100.508833,21.504972,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis mekongensis A. Camus,,
Crepidotus,variabilis,Inocybaceae,Basidiomycota,3,,,Wood,NA,yes,June-September,2013,2013-07-18,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Crepidotus,variabilis,Inocybaceae,Basidiomycota,N+,,,Wood,NA,yes,June-September,2014,2014-08-28,Tea_5,100.494444,21.499083,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis,,
Crepidotus,variabilis,Inocybaceae,Basidiomycota,N+,,,Wood,NA,yes,June-September,2014,2014-06-19,Znd_1,100.489833,21.494583,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Castanopsis mekongensis A. Camus,Schima,,
Crinipellis,sp. 1,Marasmiaceae,Basidiomycota,N+,,,Leaf litter,NA,yes,June-September,2014,2014-06-12,MS259,100.508531,21.505147,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis,,
Crinipellis,sp. 1,Marasmiaceae,Basidiomycota,2,,,Leaf litter,NA,yes,June-September,2014,2014-09-04,MS259,100.508531,21.505147,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis,,
Crinipellis,sp. 1,Marasmiaceae,Basidiomycota,4,,,Leaf litter,NA,yes,June-September,2014,2014-09-20,MS259,100.508531,21.505147,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis,,
Crinipellis,sp. 1,Marasmiaceae,Basidiomycota,N+,,,Leaf litter,NA,yes,June-September,2014,2014-06-19,Tea_1,100.508833,21.504972,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis mekongensis A. Camus,,
Crinipellis,sp. 1,Marasmiaceae,Basidiomycota,2,,,Soil,NA,yes,June-September,2014,2014-07-18,Tea_3,100.499233,21.493817,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Helicia,,
Crinipellis,sp. 1,Marasmiaceae,Basidiomycota,1,,,Leaf litter,NA,yes,June-September,2014,2014-09-04,Tea_3,100.499233,21.493817,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Helicia,,
Crinipellis,stipitaria,Marasmiaceae,Basidiomycota,27,,,Leaf litter,NA,yes,June-September,2014,2014-08-27,MS259,100.508531,21.505147,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis,,
Crinipellis,stipitaria,Marasmiaceae,Basidiomycota,N+,,,Leaf litter,NA,yes,June-September,2014,2014-10-01,Tea_3,100.499233,21.493817,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Helicia,,
Crinipellis,zonata,Marasmiaceae,Basidiomycota,2,,,Leaf litter,NA,yes,June-September,2014,2014-08-27,Tea_2,100.506833,21.497528,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Litsea,,
Crinipellis,zonata,Marasmiaceae,Basidiomycota,1,,,Leaf litter,NA,yes,June-September,2014,2014-09-04,Znd_1,100.489833,21.494583,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Castanopsis mekongensis A. Camus,Schima,,
Crucibulum,laeve,Agaricaceae,Basidiomycota,4,,,Twig,NA,yes,June-September,2013,2013-06-22,MS214,100.479797,21.514442,Mengsong,old_growth_montane_tropical_rain_forest,Syzygium brachythyrsum Merrill & L. M. Perry,Xanthophyllum flavescens Roxburgh,,
Crucibulum,laeve,Agaricaceae,Basidiomycota,1,,,Leaf litter,NA,yes,June-September,2013,2013-07-02,MS214,100.479797,21.514442,Mengsong,old_growth_montane_tropical_rain_forest,Syzygium brachythyrsum Merrill & L. M. Perry,Xanthophyllum flavescens Roxburgh,,
Crucibulum,laeve,Agaricaceae,Basidiomycota,12,,,Wood,NA,yes,June-September,2013,2013-07-25,MS214,100.479797,21.514442,Mengsong,old_growth_montane_tropical_rain_forest,Syzygium brachythyrsum Merrill & L. M. Perry,Xanthophyllum flavescens Roxburgh,,
Crucibulum,laeve,Agaricaceae,Basidiomycota,4,,,Wood,NA,yes,June-September,2014,2014-09-12,OL_5,100.4895,21.503083,Mengsong,old_gtowth_monsoon_evergreen_broadleaf_forest,Lithocarpus,Castanopsis,,
Cyathus,pallidus,Agaricaceae,Basidiomycota,2,,,Wood,NA,yes,June-September,2014,2014-09-01,OL_5,100.4895,21.503083,Mengsong,old_gtowth_monsoon_evergreen_broadleaf_forest,Lithocarpus,Castanopsis,,
Cyathus,striatus,Agaricaceae,Basidiomycota,N+,,,Wood,NA,yes,June-September,2014,2014-06-26,OL_5,100.4895,21.503083,Mengsong,old_gtowth_monsoon_evergreen_broadleaf_forest,Lithocarpus,Castanopsis,,
Cyathus,striatus,Agaricaceae,Basidiomycota,N+,,,Wood,NA,yes,June-September,2014,2014-08-28,Tea_5,100.494444,21.499083,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis,,
Cyathus,striatus,Agaricaceae,Basidiomycota,N+,,,Wood,NA,yes,June-September,2014,2014-09-01,Tea_5,100.494444,21.499083,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis,,
Cyclomyces,fuscus,Hymenochaetaceae,Basidiomycota,2,,,Wood,NA,yes,June-September,2013,2013-06-11,MS240,100.510583,21.509306,Mengsong,old_gtowth_monsoon_evergreen_broadleaf_forest,Cryptocarya,Anneslea fragrans Wallich,,
Cyclomyces,fuscus,Hymenochaetaceae,Basidiomycota,N+,,,Wood,NA,yes,June-September,2013,2013-06-05,MS259,100.508531,21.505147,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis,,
Cyclomyces,fuscus,Hymenochaetaceae,Basidiomycota,2,,,Wood,NA,yes,June-September,2014,2014-08-27,MS259,100.508531,21.505147,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis,,
Cyclomyces,sp.,Hymenochaetaceae,Basidiomycota,2,,,Wood,NA,yes,June-September,2013,2013-06-23,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Cyclomyces,sp.,Hymenochaetaceae,Basidiomycota,4,,,Wood,NA,yes,June-September,2014,2014-09-11,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Cyclomyces,sp.,Hymenochaetaceae,Basidiomycota,2,,,Wood,NA,yes,June-September,2013,2013-06-21,MS240,100.510583,21.509306,Mengsong,old_gtowth_monsoon_evergreen_broadleaf_forest,Cryptocarya,Anneslea fragrans Wallich,,
Cyclomyces,tabacinus,Hymenochaetaceae,Basidiomycota,N+,,,Wood,NA,yes,June-September,2014,2014-09-20,MS240,100.510583,21.509306,Mengsong,old_gtowth_monsoon_evergreen_broadleaf_forest,Cryptocarya,Anneslea fragrans Wallich,,
Cymatoderma, infundibuliforme,Meruliaceae,Basidiomycota,1,,,Wood,NA,yes,June-September,2014,2014-07-13,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Cymatoderma,infundibuliforme,Meruliaceae,Basidiomycota,N+,,,Wood,NA,yes,June-September,2013,2013-06-23,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Cymatoderma,infundibuliforme,Meruliaceae,Basidiomycota,4,,,Wood,NA,yes,June-September,2013,2013-07-03,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Cymatoderma,infundibuliforme,Meruliaceae,Basidiomycota,N+,,,Wood,NA,yes,June-September,2013,2013-07-03,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Cymatoderma,infundibuliforme,Meruliaceae,Basidiomycota,G+,,,Wood,NA,yes,June-September,2013,2013-07-18,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Cymatoderma,infundibuliforme,Meruliaceae,Basidiomycota,24,,,Wood,NA,yes,June-September,2013,2013-09-23,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Cymatoderma,infundibuliforme,Meruliaceae,Basidiomycota,N+,,,Wood,NA,yes,June-September,2014,2014-06-20,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Cymatoderma,infundibuliforme,Meruliaceae,Basidiomycota,3,,,Wood,NA,yes,June-September,2013,2013-07-15,MS240,100.510583,21.509306,Mengsong,old_gtowth_monsoon_evergreen_broadleaf_forest,Cryptocarya,Anneslea fragrans Wallich,,
Cyptotrama,chrysopeplum,Physalacriaceae,Basidiomycota,1,,,Wood,NA,yes,June-September,2014,2014-09-11,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Cyptotrama,chrysopeplum,Physalacriaceae,Basidiomycota,2,,,Twig,NA,yes,June-September,2013,2013-06-08,MS214,100.479797,21.514442,Mengsong,old_growth_montane_tropical_rain_forest,Syzygium brachythyrsum Merrill & L. M. Perry,Xanthophyllum flavescens Roxburgh,,
Cyptotrama,chrysopeplum,Physalacriaceae,Basidiomycota,1,,,Twig,NA,yes,June-September,2013,2013-06-27,MS214,100.479797,21.514442,Mengsong,old_growth_montane_tropical_rain_forest,Syzygium brachythyrsum Merrill & L. M. Perry,Xanthophyllum flavescens Roxburgh,,
Cyptotrama,chrysopeplum,Physalacriaceae,Basidiomycota,1,,,Wood,NA,yes,June-September,2013,2013-07-25,MS214,100.479797,21.514442,Mengsong,old_growth_montane_tropical_rain_forest,Syzygium brachythyrsum Merrill & L. M. Perry,Xanthophyllum flavescens Roxburgh,,
Cyptotrama,chrysopeplum,Physalacriaceae,Basidiomycota,3,,,Wood,NA,yes,June-September,2013,2013-06-05,MS259,100.508531,21.505147,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis,,
Cyptotrama,chrysopeplum,Physalacriaceae,Basidiomycota,1,,,Wood,NA,yes,June-September,2014,2014-08-27,MS259,100.508531,21.505147,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis,,
Cyptotrama,chrysopeplum,Physalacriaceae,Basidiomycota,1,,,Wood,NA,yes,June-September,2014,2014-06-26,OL_5,100.4895,21.503083,Mengsong,old_gtowth_monsoon_evergreen_broadleaf_forest,Lithocarpus,Castanopsis,,
Cyptotrama,chrysopeplum,Physalacriaceae,Basidiomycota,1,,,Wood,NA,yes,June-September,2014,2014-06-26,OL_5,100.4895,21.503083,Mengsong,old_gtowth_monsoon_evergreen_broadleaf_forest,Lithocarpus,Castanopsis,,
Cyptotrama,chrysopeplum,Physalacriaceae,Basidiomycota,2,,,Wood,NA,yes,June-September,2014,2014-08-16,Tea_5,100.494444,21.499083,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis,,
Dacrymyces,stillatus,Dacrymycetaceae,Basidiomycota,7,,,Wood,NA,yes,June-September,2014,2014-07-15,MS214,100.479797,21.514442,Mengsong,old_growth_montane_tropical_rain_forest,Syzygium brachythyrsum Merrill & L. M. Perry,Xanthophyllum flavescens Roxburgh,,
Daldinia,concentrica,Xylariaceae,Ascomycota,15,,,Wood,NA,yes,June-September,2013,2013-08-07,MS214,100.479797,21.514442,Mengsong,old_growth_montane_tropical_rain_forest,Syzygium brachythyrsum Merrill & L. M. Perry,Xanthophyllum flavescens Roxburgh,,
Daldinia,concentrica,Xylariaceae,Ascomycota,11,,,Wood,NA,yes,June-September,2014,2014-08-28,Tea_2,100.506833,21.497528,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Litsea,,
Daldinia,concentrica,Xylariaceae,Ascomycota,2,,,Wood,NA,yes,June-September,2014,2014-08-20,Tea_4,100.512833,21.49245,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Schima,,
Ditiola,radicata,Dacrymycetaceae,Basidiomycota,1,,,Wood,NA,yes,June-September,2014,2014-07-13,MS240,100.510583,21.509306,Mengsong,old_gtowth_monsoon_evergreen_broadleaf_forest,Cryptocarya,Anneslea fragrans Wallich,,
Earliella,sp. 1,Polyporaceae,Basidiomycota,N+,,,Wood,NA,yes,June-September,2014,2014-09-11,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Echinoporia,hydnophora,Schizoporaceae,Basidiomycota,1,,,Wood,NA,yes,June-September,2014,2014-09-04,Tea_1,100.508833,21.504972,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis mekongensis A. Camus,,
Elaphocordyceps,sp.,Ophiocordycipitaceae,Ascomycota,7,,,Mushroom,NA,yes,June-September,2014,2014-08-18,Znd_2,100.508083,21.504083,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Quercus acutissima Carruthers,Dendrocalamus,,
Entoloma, altissimum,Entolomataceae,Basidiomycota,1,,,NM,NA,yes,June-September,2013,2013-09-23,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Entoloma, altissimum,Entolomataceae,Basidiomycota,1,,,NM,NA,yes,June-September,2013,2013-09-23,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Entoloma, bloxamii,Entolomataceae,Basidiomycota,2,,,NM,NA,yes,June-September,2014,2014-09-11,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Entoloma, bloxamii,Entolomataceae,Basidiomycota,1,,,NM,NA,yes,June-September,2013,2013-08-02,MS214,100.479797,21.514442,Mengsong,old_growth_montane_tropical_rain_forest,Syzygium brachythyrsum Merrill & L. M. Perry,Xanthophyllum flavescens Roxburgh,,
Entoloma, carneobrunneum,Entolomataceae,Basidiomycota,7,,,NM,NA,yes,June-September,2014,2014-07-18,OL_5,100.4895,21.503083,Mengsong,old_gtowth_monsoon_evergreen_broadleaf_forest,Lithocarpus,Castanopsis,,
Entoloma, carneobrunneum,Entolomataceae,Basidiomycota,2,,,NM,NA,yes,June-September,2014,2014-07-20,Znd_2,100.508083,21.504083,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Quercus acutissima Carruthers,Dendrocalamus,,
Entoloma, carneobrunneum,Entolomataceae,Basidiomycota,1,,,NM,NA,yes,June-September,2014,2014-08-18,Znd_2,100.508083,21.504083,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Quercus acutissima Carruthers,Dendrocalamus,,
Entoloma, chalybaeum,Entolomataceae,Basidiomycota,4,,,NM,NA,yes,June-September,2013,2013-06-10,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Entoloma, chalybaeum,Entolomataceae,Basidiomycota,1,,,NM,NA,yes,June-September,2013,2013-06-10,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Entoloma, chalybaeum,Entolomataceae,Basidiomycota,2,,,NM,NA,yes,June-September,2013,2013-06-10,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Entoloma, chalybaeum,Entolomataceae,Basidiomycota,1,,,NM,NA,yes,June-September,2013,2013-07-03,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Entoloma, chalybaeum,Entolomataceae,Basidiomycota,1,,,NM,NA,yes,June-September,2013,2013-07-18,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Entoloma, chalybaeum,Entolomataceae,Basidiomycota,1,,,NM,NA,yes,June-September,2013,2013-07-18,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Entoloma, chalybaeum,Entolomataceae,Basidiomycota,4,,,NM,NA,yes,June-September,2013,2013-07-30,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Entoloma, chalybaeum,Entolomataceae,Basidiomycota,3,,,NM,NA,yes,June-September,2013,2013-07-30,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Entoloma, chalybaeum,Entolomataceae,Basidiomycota,21,,,NM,NA,yes,June-September,2013,2013-09-16,MS214,100.479797,21.514442,Mengsong,old_growth_montane_tropical_rain_forest,Syzygium brachythyrsum Merrill & L. M. Perry,Xanthophyllum flavescens Roxburgh,,
Entoloma, excentricum,Entolomataceae,Basidiomycota,2,,,NM,NA,yes,June-September,2014,2014-07-12,Tea_3,100.499233,21.493817,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Helicia,,
Entoloma, lampropus,Entolomataceae,Basidiomycota,2,,,NM,NA,yes,June-September,2013,2013-08-06,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Entoloma, lampropus,Entolomataceae,Basidiomycota,6,,,NM,NA,yes,June-September,2013,2013-08-06,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Entoloma, lampropus,Entolomataceae,Basidiomycota,2,,,NM,NA,yes,June-September,2013,2013-08-29,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Entoloma, lampropus,Entolomataceae,Basidiomycota,1,,,NM,NA,yes,June-September,2013,2013-09-10,MS145,100.494964,21.528369,Mengsong,secondary_forest_monsoon_evergreen_broadleaf_forest,Schima wallichii (Candolle) Korthals,Castanopsis mekongensis A. Camus,,
Entoloma, lampropus,Entolomataceae,Basidiomycota,1,,,NM,NA,yes,June-September,2013,2013-07-17,MS214,100.479797,21.514442,Mengsong,old_growth_montane_tropical_rain_forest,Syzygium brachythyrsum Merrill & L. M. Perry,Xanthophyllum flavescens Roxburgh,,
Entoloma, lampropus,Entolomataceae,Basidiomycota,3,,,NM,NA,yes,June-September,2013,2013-08-10,MS240,100.510583,21.509306,Mengsong,old_gtowth_monsoon_evergreen_broadleaf_forest,Cryptocarya,Anneslea fragrans Wallich,,
Entoloma, lampropus,Entolomataceae,Basidiomycota,4,,,NM,NA,yes,June-September,2013,2013-09-09,MS259,100.508531,21.505147,Mengsong,shade_ancient_tea_plantation,Camellia sinensis var. assamica (J. W. Masters) Kitamura,Castanopsis,,
Entoloma, lampropus,Entolomataceae,Basidiomycota,1,,,Soil,NA,yes,June-September,2014,2014-06-23,OL_4,100.480306,21.514722,Mengsong,old_growth_montane_tropical_rain_forest,Mischocarpus sundaicus Blume,Lithocarpus,,
Entoloma, lampropus,Entolomataceae,Basidiomycota,21,,,NM,NA,yes,June-September,2014,2014-07-18,OL_5,100.4895,21.503083,Mengsong,old_gtowth_monsoon_evergreen_broadleaf_forest,Lithocarpus,Castanopsis,,
Entoloma, lampropus,Entolomataceae,Basidiomycota,2,,,Soil,NA,yes,June-September,2014,2014-09-12,OL_5,100.4895,21.503083,Mengsong,old_gtowth_monsoon_evergreen_broadleaf_forest,Lithocarpus,Castanopsis,,
